passenger_count,trip_distance,fare_amount,extra,tip_amount,total_amount,duration,pickupday,isholiday,LaGuardia Airport,Lower Manhattan,Midtown,Upper East Side,demand
1,2.23,13.5,0.0,0.0,14.3,19.0,16,0,0,0,1,0,1
1,1.2,5.5,0.5,1.0,7.8,4.000000000000001,7,0,0,0,1,0,1
1,0.7,5.0,1.0,1.0,7.8,5.0,29,0,0,0,1,0,1
1,2.2,10.5,0.5,3.5,15.3,13.0,29,0,0,0,1,0,1
1,3.8,14.5,0.5,3.1,18.6,14.0,29,0,0,0,1,0,1
2,2.32,11.5,1.0,2.5,15.8,15.0,9,0,0,0,1,0,1
1,2.68,11.5,0.5,1.2,14.0,12.0,9,0,0,0,1,0,1
5,1.97,9.5,0.5,2.0,12.8,11.0,1,1,0,0,1,0,0
1,1.3,7.0,0.0,0.0,7.8,8.000000000000002,21,0,0,0,1,0,1
2,8.3,39.5,0.0,10.05,50.35,60.0,29,0,0,0,1,0,1
1,0.82,7.5,0.0,0.0,8.3,9.0,12,0,0,0,1,0,1
1,1.42,7.5,0.0,0.0,8.3,7.0,10,0,0,0,1,0,1
1,0.9,5.5,0.5,0.5,7.3,5.0,7,0,0,0,1,0,1
1,0.35,4.0,0.5,0.0,5.3,2.0000000000000004,27,0,0,0,1,0,1
1,1.4,7.0,0.0,0.0,7.8,6.0,7,0,0,0,1,0,1
2,1.9,8.5,0.5,0.2,10.0,9.0,21,0,0,0,1,0,1
1,2.46,9.5,0.5,2.5,13.3,8.000000000000002,15,0,0,0,1,0,1
1,16.28,52.0,0.0,17.2,75.33,30.0,3,0,0,0,1,0,1
1,1.24,7.5,0.0,2.08,10.38,10.0,29,0,0,0,1,0,1
5,0.8,9.0,1.0,1.0,11.8,13.0,13,0,0,0,1,0,0
1,2.07,10.0,0.5,2.26,13.56,12.0,23,0,0,0,1,0,1
1,2.13,10.5,1.0,2.3,14.6,12.0,9,0,0,0,1,0,1
1,8.3,28.0,0.5,0.0,34.63,29.0,29,0,0,0,1,0,1
1,1.27,7.0,0.5,0.0,8.3,7.0,15,0,0,0,1,0,1
1,3.2,12.0,0.5,2.65,15.95,11.0,2,0,0,0,1,0,1
1,0.6,4.5,0.5,1.1,6.9,3.0,4,0,0,0,1,0,1
1,0.77,5.5,0.0,0.0,6.3,5.0,9,0,0,0,1,0,1
2,2.55,10.5,0.5,2.0,13.8,12.0,25,0,0,0,1,0,1
1,1.03,6.0,0.5,1.3,8.6,5.0,17,0,0,0,1,0,1
1,0.63,5.5,0.0,1.1,7.4,7.0,14,0,0,0,1,0,1
2,1.16,8.5,1.0,1.9,12.2,11.0,7,0,0,0,1,0,1
2,13.63,38.0,0.5,9.62,48.92,25.0,5,0,0,0,1,0,1
1,8.18,24.0,0.5,0.0,25.3,16.000000000000004,3,0,0,0,1,0,1
2,0.82,5.0,0.5,1.26,7.56,4.000000000000001,26,0,0,0,1,0,1
1,0.89,6.0,0.0,0.0,6.8,7.0,25,0,0,0,1,0,1
1,1.8,7.5,0.5,0.0,8.8,7.0,2,0,0,0,1,0,1
4,1.0,7.5,0.0,0.0,8.3,8.000000000000002,4,0,0,0,1,0,2
1,0.54,4.5,0.0,1.59,6.89,4.000000000000001,27,0,0,0,1,0,1
5,3.54,24.0,0.0,4.96,29.76,42.0,29,0,0,0,1,0,0
1,0.96,7.5,0.0,2.5,10.8,9.0,30,0,0,0,1,0,1
1,0.9,6.0,0.5,0.0,7.3,6.0,16,0,0,0,1,0,1
1,1.4,8.5,0.5,0.0,9.8,11.0,16,0,0,0,1,0,1
2,0.87,5.0,0.5,0.0,6.3,5.0,8,0,0,0,1,0,1
1,0.0,3.5,1.0,0.0,5.3,3.0,8,0,0,0,1,0,1
4,5.0,18.0,1.0,3.95,23.75,18.0,9,0,0,0,1,0,2
6,1.2,6.5,0.0,0.0,7.3,6.0,31,0,0,0,1,0,0
2,0.9,7.0,1.0,1.0,9.8,9.0,9,0,0,0,1,0,1
1,2.5,12.0,0.0,2.56,15.36,15.0,31,0,0,0,1,0,1
1,1.65,7.0,1.0,0.0,8.8,7.0,6,0,0,0,1,0,1
1,1.1,6.5,1.0,1.66,9.96,7.0,27,0,0,0,1,0,1
2,0.5,4.5,1.0,0.0,6.3,3.0,15,0,0,0,1,0,1
2,16.8,52.0,0.0,0.0,58.13,56.0,15,0,0,0,1,0,1
1,2.02,9.0,0.0,0.0,9.8,9.0,11,0,0,0,1,0,1
2,0.7,5.5,0.0,1.26,7.56,6.0,31,0,0,0,1,0,1
1,0.82,9.0,1.0,3.0,13.8,13.0,29,0,0,0,1,0,1
1,0.0,50.0,0.0,5.0,55.3,1.0000000000000002,8,0,0,0,1,0,1
1,0.3,3.5,0.5,0.0,4.8,2.0000000000000004,18,0,0,0,1,0,1
1,1.1,6.0,0.0,0.0,6.8,5.0,29,0,0,0,1,0,1
1,2.0,12.5,1.0,0.0,14.3,17.000000000000004,2,0,0,0,1,0,1
1,1.99,8.5,0.5,0.0,9.8,9.0,16,0,0,0,1,0,1
2,4.1,20.5,1.0,0.0,22.3,29.0,28,0,0,0,1,0,1
2,2.3,10.5,0.5,0.0,11.8,12.0,8,0,0,0,1,0,1
2,2.9,11.0,0.0,2.35,14.15,11.0,1,1,0,0,1,0,1
2,2.52,11.0,1.0,1.25,14.05,12.0,12,0,0,0,1,0,1
1,2.23,10.0,0.0,1.5,12.3,12.0,10,0,0,0,1,0,1
1,2.5,12.5,0.0,2.65,15.95,18.0,30,0,0,0,1,0,1
1,0.2,2.5,0.0,0.0,3.3,0.0,30,0,0,0,1,0,1
1,1.8,11.0,1.0,0.0,12.8,16.000000000000004,2,0,0,0,1,0,1
5,1.2,7.0,0.0,0.0,7.8,8.000000000000002,10,0,0,0,1,0,0
2,0.6,6.0,0.0,0.0,6.8,7.0,24,0,0,0,1,0,1
2,0.8,5.5,0.5,1.35,8.15,5.0,10,0,0,0,1,0,1
3,0.8,6.5,0.0,1.0,8.3,8.000000000000002,16,0,0,0,1,0,2
1,2.77,10.0,0.5,2.26,13.56,8.000000000000002,25,0,0,0,1,0,1
1,1.2,5.5,0.5,0.0,6.8,3.0,5,0,0,0,1,0,1
1,0.8,8.0,0.0,2.2,11.0,10.0,13,0,0,0,1,0,1
2,1.6,11.5,0.0,2.45,14.75,17.000000000000004,28,0,0,0,1,0,1
1,0.68,5.0,0.0,1.16,6.96,4.000000000000001,21,0,0,0,1,0,1
1,2.47,13.5,0.0,2.7,17.0,20.0,8,0,0,0,1,0,1
2,0.8,5.0,1.0,0.0,6.8,4.000000000000001,5,0,0,0,1,0,1
1,2.7,14.5,1.0,0.0,16.3,20.0,29,0,0,0,1,0,1
1,1.75,9.5,1.0,0.0,11.3,12.0,8,0,0,0,1,0,1
1,0.62,4.0,1.0,1.5,7.3,3.0,8,0,0,0,1,0,1
1,0.9,7.0,0.0,1.55,9.35,8.000000000000002,5,0,0,0,1,0,1
1,1.0,6.0,0.0,0.0,6.8,5.0,5,0,0,0,1,0,1
1,1.1,6.0,0.0,1.36,8.16,5.0,25,0,0,0,1,0,1
1,1.4,10.0,0.0,0.0,10.8,14.0,25,0,0,0,1,0,1
1,1.8,8.0,0.5,0.0,9.3,9.0,5,0,0,0,1,0,1
1,3.8,19.0,0.0,3.95,23.75,27.0,20,0,0,0,1,0,1
1,1.0,6.5,0.0,0.0,7.3,6.0,23,0,0,0,1,0,1
3,3.44,19.0,1.0,1.0,21.8,29.0,7,0,0,0,1,0,2
1,2.86,11.5,0.0,0.0,12.3,12.0,11,0,0,0,1,0,1
2,1.02,6.0,0.0,1.0,7.8,5.0,1,1,0,0,1,0,1
1,1.82,8.5,0.5,1.5,11.3,9.0,8,0,0,0,1,0,1
1,1.6,7.5,0.0,0.0,8.3,8.000000000000002,19,1,0,0,1,0,1
2,0.6,5.0,0.0,0.0,5.8,5.0,19,1,0,0,1,0,1
1,2.2,11.5,0.5,3.8,16.6,14.0,21,0,0,0,1,0,1
1,2.1,9.0,0.5,2.05,12.35,9.0,21,0,0,0,1,0,1
1,1.7,8.5,0.0,0.0,9.3,10.0,5,0,0,0,1,0,1
1,1.36,6.5,0.0,0.98,8.28,6.0,20,0,0,0,1,0,1
2,1.2,6.0,0.5,0.0,7.3,5.0,11,0,0,0,1,0,1
1,2.0,16.5,0.0,0.0,17.3,27.0,23,0,0,0,1,0,1
1,2.83,13.0,1.0,2.8,17.6,17.000000000000004,6,0,0,0,1,0,1
1,2.5,11.0,1.0,0.0,12.8,12.0,5,0,0,0,1,0,1
1,1.7,9.5,0.0,2.5,12.8,11.0,20,0,0,0,1,0,1
1,2.9,17.5,1.0,0.0,19.3,26.0,20,0,0,0,1,0,1
4,2.1,10.0,0.0,0.0,10.8,13.0,19,1,0,0,1,0,2
1,1.6,14.0,0.0,0.0,14.8,22.0,23,0,0,0,1,0,1
2,0.61,4.5,0.0,1.32,6.62,3.0,29,0,0,0,1,0,1
1,2.16,12.0,0.0,2.56,15.36,16.000000000000004,29,0,0,0,1,0,1
1,0.91,6.5,0.5,0.0,7.8,8.000000000000002,7,0,0,0,1,0,1
1,0.52,4.5,0.0,2.0,7.3,4.000000000000001,15,0,0,0,1,0,1
1,1.7,9.5,0.0,3.0,13.3,11.0,6,0,0,0,1,0,1
1,10.05,31.5,1.0,0.0,38.63,30.0,20,0,0,0,1,0,1
3,1.54,7.5,0.5,0.0,8.8,7.0,6,0,0,0,1,0,2
5,1.94,8.5,0.5,0.0,9.8,9.0,27,0,0,0,1,0,0
4,0.92,5.5,0.5,0.0,6.8,5.0,27,0,0,0,1,0,2
1,2.21,11.0,1.0,3.0,15.8,14.0,6,0,0,0,1,0,1
1,1.9,9.0,0.5,2.05,12.35,10.0,6,0,0,0,1,0,1
1,0.91,10.5,0.0,2.0,13.3,15.0,16,0,0,0,1,0,1
1,2.8,15.0,0.0,0.0,15.8,21.0,12,0,0,0,1,0,1
6,0.43,4.0,0.0,0.0,4.8,3.0,23,0,0,0,1,0,0
1,1.42,7.0,0.5,0.0,8.3,7.0,14,0,0,0,1,0,1
1,1.05,6.5,0.0,1.3,8.6,7.0,5,0,0,0,1,0,1
2,0.9,8.0,0.0,0.0,8.8,10.0,10,0,0,0,1,0,1
2,0.8,9.5,0.0,3.0,13.3,13.0,10,0,0,0,1,0,1
1,4.61,18.5,0.5,3.96,23.76,21.0,23,0,0,0,1,0,1
1,0.03,2.5,0.0,0.0,3.3,0.0,8,0,0,0,1,0,1
1,0.1,4.0,0.0,1.2,6.0,4.000000000000001,14,0,0,0,1,0,1
5,1.83,10.5,0.0,2.1,13.4,14.0,7,0,0,0,1,0,0
1,1.77,10.0,1.0,0.0,11.8,12.0,20,0,0,0,1,0,1
4,1.0,6.5,0.0,0.0,7.3,7.0,14,0,0,0,1,0,2
1,3.38,12.5,0.5,2.6,16.4,12.0,16,0,0,0,1,0,1
1,1.75,9.0,0.5,0.0,10.3,10.0,30,0,0,0,1,0,1
1,0.5,4.0,0.0,0.95,5.75,3.0,31,0,0,0,1,0,1
1,0.5,4.0,0.0,0.0,4.8,3.0,31,0,0,0,1,0,1
2,1.4,6.5,0.0,1.0,8.3,5.0,31,0,0,0,1,0,1
1,1.3,6.0,0.5,0.0,7.3,4.000000000000001,7,0,0,0,1,0,1
1,2.46,10.0,0.5,1.0,12.3,11.0,29,0,0,0,1,0,1
1,1.6,9.0,0.0,0.0,9.8,11.0,22,0,0,0,1,0,1
1,1.94,12.5,0.0,0.0,13.3,18.0,22,0,0,0,1,0,1
1,1.4,8.0,1.0,0.0,9.8,9.0,12,0,0,0,1,0,1
1,0.4,4.5,1.0,1.25,7.55,4.000000000000001,14,0,0,0,1,0,1
2,4.8,20.0,1.0,2.5,24.3,27.0,14,0,0,0,1,0,1
1,2.0,9.0,1.0,0.0,10.8,9.0,15,0,0,0,1,0,1
1,1.4,8.5,1.0,0.0,10.3,11.0,12,0,0,0,1,0,1
1,2.6,11.5,0.0,2.45,14.75,13.0,19,1,0,0,1,0,1
5,2.15,8.5,0.5,2.94,12.74,8.000000000000002,23,0,0,0,1,0,0
1,1.53,8.0,0.0,0.0,8.8,9.0,19,1,0,0,1,0,1
2,1.54,10.0,0.0,1.0,11.8,13.0,2,0,0,0,1,0,1
4,1.16,7.5,0.0,0.0,8.3,9.0,20,0,0,0,1,0,2
1,2.4,10.0,0.5,2.8,14.1,11.0,20,0,0,0,1,0,1
1,17.1,52.0,0.0,14.53,72.66,36.0,26,0,0,0,1,0,1
1,4.01,15.5,0.5,1.5,18.3,17.000000000000004,30,0,0,0,1,0,1
5,1.06,8.5,0.0,2.79,12.09,11.0,29,0,0,0,1,0,0
1,0.64,4.0,0.0,1.2,6.0,2.0000000000000004,14,0,0,0,1,0,1
2,1.37,7.0,0.0,15.79,23.59,7.0,29,0,0,0,1,0,1
1,8.2,30.0,0.5,7.75,39.05,37.0,17,0,0,0,1,0,1
5,3.54,13.5,0.0,0.0,14.3,16.000000000000004,25,0,0,0,1,0,0
2,2.45,9.5,0.5,3.24,14.04,8.000000000000002,25,0,0,0,1,0,1
1,0.97,7.0,1.0,2.4,11.2,8.000000000000002,13,0,0,0,1,0,1
1,1.74,9.5,1.0,1.7,13.0,12.0,28,0,0,0,1,0,1
1,0.58,4.5,0.5,0.0,5.8,4.000000000000001,4,0,0,0,1,0,1
1,3.1,12.0,1.0,2.75,16.55,13.0,15,0,0,0,1,0,1
1,1.3,10.0,0.0,0.0,10.8,14.0,18,0,0,0,1,0,1
1,3.35,13.0,0.5,1.0,15.3,14.0,24,0,0,0,1,0,1
1,0.78,9.5,0.0,2.06,12.36,13.0,29,0,0,0,1,0,1
3,2.38,10.5,0.0,1.0,12.3,11.0,10,0,0,0,1,0,2
1,0.67,4.5,0.5,0.0,5.8,3.0,16,0,0,0,1,0,1
1,2.3,15.0,0.5,1.0,17.3,24.0,23,0,0,0,1,0,1
6,2.31,9.5,0.0,2.58,12.88,11.0,24,0,0,0,1,0,0
6,0.94,7.0,0.0,0.0,7.8,9.0,15,0,0,0,1,0,0
1,2.99,11.0,0.5,0.0,12.3,11.0,11,0,0,0,1,0,1
5,1.3,6.5,0.5,1.56,9.36,6.0,24,0,0,0,1,0,0
4,1.0,5.5,0.0,0.0,6.3,5.0,4,0,0,0,1,0,2
1,1.34,6.0,0.5,1.3,8.6,5.0,2,0,0,0,1,0,1
5,0.61,5.0,0.0,1.0,6.8,4.000000000000001,4,0,0,0,1,0,0
4,3.4,14.5,0.0,4.35,19.65,18.0,7,0,0,0,1,0,2
1,0.86,6.5,0.0,0.0,7.3,8.000000000000002,7,0,0,0,1,0,1
2,0.83,4.5,0.5,1.0,6.8,3.0,31,0,0,0,1,0,1
1,1.41,7.0,0.0,1.0,8.8,8.000000000000002,29,0,0,0,1,0,1
1,1.09,6.5,0.0,2.19,9.49,7.0,26,0,0,0,1,0,1
5,0.99,7.0,0.0,1.0,8.8,8.000000000000002,12,0,0,0,1,0,0
2,1.84,9.0,0.0,0.0,9.8,10.0,18,0,0,0,1,0,1
1,0.5,4.5,0.0,0.0,5.3,4.000000000000001,24,0,0,0,1,0,1
2,1.2,6.0,0.0,1.5,8.3,5.0,24,0,0,0,1,0,1
1,1.5,6.5,0.0,1.0,8.3,4.000000000000001,22,0,0,0,1,0,1
1,1.2,8.5,0.0,2.75,12.05,11.0,21,0,0,0,1,0,1
1,2.29,11.0,0.5,0.0,12.3,14.0,9,0,0,0,1,0,1
1,0.7,5.0,0.0,1.45,7.25,4.000000000000001,18,0,0,0,1,0,1
1,2.59,10.0,0.0,0.0,10.8,11.0,31,0,0,0,1,0,1
3,5.6,21.5,0.5,5.7,28.5,26.0,23,0,0,0,1,0,2
1,4.5,16.0,0.5,3.46,20.76,18.0,23,0,0,0,1,0,1
1,2.96,12.0,0.0,2.4,15.2,14.0,12,0,0,0,1,0,1
1,3.69,14.5,0.0,2.9,18.2,14.0,11,0,0,0,1,0,1
2,0.9,5.5,0.5,0.0,6.8,4.000000000000001,18,0,0,0,1,0,1
1,0.72,5.5,0.0,0.0,6.3,5.0,17,0,0,0,1,0,1
1,1.12,9.5,0.0,0.0,10.3,14.0,13,0,0,0,1,0,1
1,0.8,8.0,0.0,0.0,8.8,11.0,30,0,0,0,1,0,1
5,2.08,10.5,0.0,0.0,11.3,13.0,11,0,0,0,1,0,0
1,1.94,10.5,0.0,2.62,13.92,14.0,5,0,0,0,1,0,1
5,0.86,6.0,0.0,1.2,8.0,5.0,17,0,0,0,1,0,0
1,1.41,7.5,1.0,0.0,9.3,9.0,29,0,0,0,1,0,1
1,1.8,12.5,0.0,2.65,15.95,18.0,31,0,0,0,1,0,1
1,2.9,12.5,0.0,3.3,16.6,15.0,31,0,0,0,1,0,1
2,5.85,20.0,0.0,2.5,23.3,18.0,30,0,0,0,1,0,1
5,0.62,6.5,0.0,1.46,8.76,8.000000000000002,29,0,0,0,1,0,0
2,0.5,5.0,0.0,1.15,6.95,5.0,21,0,0,0,1,0,1
1,1.0,7.0,0.0,1.0,8.8,9.0,2,0,0,0,1,0,1
2,0.94,5.0,0.0,0.0,5.8,3.0,3,0,0,0,1,0,1
1,1.0,6.5,1.0,2.05,10.35,7.0,21,0,0,0,1,0,1
1,0.9,5.0,0.0,1.16,6.96,4.000000000000001,11,0,0,0,1,0,1
1,13.8,86.0,0.0,17.26,103.56,29.0,11,0,0,0,1,0,1
1,2.59,9.5,0.5,0.0,10.8,8.000000000000002,25,0,0,0,1,0,1
1,0.6,5.0,0.0,1.7,7.5,4.000000000000001,13,0,0,0,1,0,1
1,10.7,29.7,0.5,0.0,31.0,18.0,2,0,0,0,1,0,1
1,0.6,8.5,0.0,1.85,11.15,12.0,28,0,0,0,1,0,1
1,1.47,7.0,1.0,1.6,10.4,7.0,7,0,0,0,1,0,1
1,5.1,0.0,0.0,0.0,0.3,3.0,8,0,0,0,1,0,1
5,0.57,4.5,0.5,1.0,6.8,3.0,14,0,0,0,1,0,0
1,1.1,7.5,0.0,1.0,9.3,10.0,22,0,0,0,1,0,1
1,2.2,9.0,0.5,0.0,10.3,9.0,13,0,0,0,1,0,1
1,1.4,7.5,0.5,0.0,8.8,8.000000000000002,8,0,0,0,1,0,1
4,0.8,6.5,1.0,2.05,10.35,8.000000000000002,28,0,0,0,1,0,2
1,1.2,6.5,0.5,0.0,7.8,5.0,9,0,0,0,1,0,1
1,1.8,16.0,0.0,3.36,20.16,26.0,13,0,0,0,1,0,1
1,1.0,7.5,1.0,1.86,11.16,10.0,20,0,0,0,1,0,1
1,1.1,11.0,0.0,2.35,14.15,16.000000000000004,13,0,0,0,1,0,1
5,1.59,9.5,0.0,0.0,10.3,12.0,11,0,0,0,1,0,0
1,17.1,52.0,0.0,8.0,66.13,31.000000000000004,5,0,0,0,1,0,1
5,0.31,4.0,0.0,0.8,5.6,4.000000000000001,9,0,0,0,1,0,0
1,2.1,11.0,0.0,2.36,14.16,13.0,25,0,0,0,1,0,1
1,0.96,6.5,0.0,1.0,8.3,7.0,26,0,0,0,1,0,1
1,1.3,8.0,0.0,0.0,8.8,9.0,16,0,0,0,1,0,1
1,1.4,7.0,0.0,0.0,7.8,7.0,5,0,0,0,1,0,1
1,6.1,25.0,1.0,0.0,26.8,38.0,16,0,0,0,1,0,1
1,1.8,8.5,0.5,0.0,9.8,9.0,30,0,0,0,1,0,1
1,0.67,5.0,0.0,1.16,6.96,5.0,23,0,0,0,1,0,1
1,1.5,7.5,1.0,1.85,11.15,8.000000000000002,6,0,0,0,1,0,1
1,2.1,8.5,0.0,0.0,9.3,8.000000000000002,19,1,0,0,1,0,1
1,1.4,8.0,0.0,0.0,8.8,11.0,16,0,0,0,1,0,1
1,2.5,15.5,0.0,3.25,19.55,23.0,23,0,0,0,1,0,1
6,0.93,5.5,0.0,1.2,7.5,5.0,17,0,0,0,1,0,0
3,1.7,11.5,0.5,1.75,14.55,16.000000000000004,6,0,0,0,1,0,2
1,1.15,7.5,0.0,0.0,8.3,9.0,9,0,0,0,1,0,1
1,1.0,6.5,0.5,1.5,9.3,7.0,24,0,0,0,1,0,1
2,1.16,6.0,0.0,1.5,8.3,4.000000000000001,12,0,0,0,1,0,1
1,1.1,7.5,0.5,0.0,8.8,9.0,31,0,0,0,1,0,1
1,1.48,11.0,0.0,0.0,11.8,16.000000000000004,14,0,0,0,1,0,1
1,2.29,9.5,0.5,1.5,12.3,10.0,27,0,0,0,1,0,1
1,1.25,6.0,0.0,1.5,8.3,5.0,11,0,0,0,1,0,1
1,0.99,7.5,0.0,0.0,8.3,11.0,24,0,0,0,1,0,1
2,0.8,5.5,0.5,1.35,8.15,5.0,16,0,0,0,1,0,1
1,1.4,10.5,1.0,2.46,14.76,15.0,16,0,0,0,1,0,1
5,0.52,4.0,0.0,0.8,5.6,2.0000000000000004,11,0,0,0,1,0,0
1,0.34,4.0,0.0,0.0,4.8,3.0,5,0,0,0,1,0,1
1,1.2,10.5,0.0,0.0,11.3,14.0,26,0,0,0,1,0,1
6,2.76,12.0,0.0,2.4,15.2,15.0,11,0,0,0,1,0,0
6,1.29,6.5,0.0,1.3,8.6,7.0,11,0,0,0,1,0,0
1,0.4,8.0,0.0,0.0,8.8,11.0,26,0,0,0,1,0,1
5,2.1,9.5,0.0,1.9,12.2,11.0,31,0,0,0,1,0,0
1,2.2,12.0,1.0,2.75,16.55,16.000000000000004,2,0,0,0,1,0,1
1,4.18,22.0,1.0,0.0,23.8,33.00000000000001,22,0,0,0,1,0,1
4,0.8,7.0,0.0,0.0,7.8,8.000000000000002,10,0,0,0,1,0,2
1,1.82,12.0,0.0,0.0,12.8,17.000000000000004,15,0,0,0,1,0,1
2,4.0,15.0,0.5,4.05,20.35,16.000000000000004,10,0,0,0,1,0,1
2,2.38,12.5,0.5,4.14,17.94,16.000000000000004,29,0,0,0,1,0,1
1,2.7,11.5,0.0,3.07,15.37,13.0,31,0,0,0,1,0,1
6,2.14,10.5,0.0,2.1,13.4,14.0,14,0,0,0,1,0,0
1,1.4,10.5,0.0,3.39,14.69,15.0,28,0,0,0,1,0,1
1,0.2,3.0,1.0,0.0,4.8,1.0000000000000002,7,0,0,0,1,0,1
1,1.42,9.0,0.0,1.8,11.6,12.0,7,0,0,0,1,0,1
1,1.6,10.0,1.0,2.35,14.15,13.0,20,0,0,0,1,0,1
1,2.8,15.5,1.0,1.5,18.8,21.0,7,0,0,0,1,0,1
1,2.32,9.0,0.5,1.9,12.2,8.000000000000002,10,0,0,0,1,0,1
1,1.83,8.0,0.5,2.32,11.62,7.0,29,0,0,0,1,0,1
1,1.1,5.5,0.5,1.36,8.16,3.0,11,0,0,0,1,0,1
1,1.5,8.0,1.0,1.0,10.8,9.0,15,0,0,0,1,0,1
6,1.01,7.0,1.0,0.0,8.8,9.0,30,0,0,0,1,0,0
1,1.02,9.0,1.0,0.0,10.8,12.0,15,0,0,0,1,0,1
1,5.88,21.0,0.5,4.0,26.3,23.0,20,0,0,0,1,0,1
1,1.94,9.0,0.0,0.0,9.8,10.0,27,0,0,0,1,0,1
1,0.7,5.5,0.5,0.0,6.8,5.0,14,0,0,0,1,0,1
1,0.31,4.0,0.5,1.35,6.65,3.0,1,1,0,0,1,0,1
1,0.6,4.5,0.5,0.0,5.8,4.000000000000001,1,1,0,0,1,0,1
1,13.9,38.5,0.5,0.0,45.13,26.0,14,0,0,0,1,0,1
1,1.02,9.0,0.0,0.0,9.8,13.0,12,0,0,0,1,0,1
1,0.7,6.0,0.0,0.0,6.8,6.0,27,0,0,0,1,0,1
2,1.1,9.5,0.0,0.7,11.0,13.0,15,0,0,0,1,0,1
1,0.9,5.0,0.0,1.45,7.25,4.000000000000001,24,0,0,0,1,0,1
1,1.8,8.0,0.5,1.85,11.15,7.0,17,0,0,0,1,0,1
1,1.2,9.5,0.0,1.0,11.3,14.0,23,0,0,0,1,0,1
2,8.7,27.0,0.0,5.55,33.35,22.0,25,0,0,0,1,0,1
1,0.22,3.0,0.5,0.0,4.3,2.0000000000000004,12,0,0,0,1,0,1
1,3.71,19.0,1.0,4.0,24.8,29.0,8,0,0,0,1,0,1
2,1.29,7.0,0.5,0.0,8.3,7.0,17,0,0,0,1,0,1
2,1.8,9.5,1.0,0.0,11.3,12.0,15,0,0,0,1,0,1
1,2.1,10.5,0.5,2.95,14.75,13.0,29,0,0,0,1,0,1
3,1.1,5.5,1.0,0.0,7.3,5.0,20,0,0,0,1,0,2
1,3.39,12.5,0.5,2.6,16.4,13.0,7,0,0,0,1,0,1
5,0.37,4.0,0.5,0.0,5.3,3.0,7,0,0,0,1,0,0
2,3.0,12.5,0.5,2.0,15.8,16.000000000000004,17,0,0,0,1,0,1
1,9.67,29.5,1.0,5.0,41.63,24.0,13,0,0,0,1,0,1
1,1.27,8.5,0.0,0.0,9.3,11.0,31,0,0,0,1,0,1
1,0.2,11.0,0.5,0.0,12.3,17.000000000000004,1,1,0,0,1,0,1
1,2.66,12.5,0.0,2.66,15.96,16.000000000000004,24,0,0,0,1,0,1
1,1.47,7.5,1.0,0.85,10.15,8.000000000000002,20,0,0,0,1,0,1
1,3.34,13.0,0.5,0.0,14.3,13.0,5,0,0,0,1,0,1
3,1.49,11.0,1.0,2.4,15.2,15.0,15,0,0,0,1,0,2
1,6.1,22.5,0.5,0.0,23.8,23.0,7,0,0,0,1,0,1
1,1.3,8.0,0.0,2.0,10.8,9.0,12,0,0,0,1,0,1
2,1.18,6.5,0.0,0.0,7.3,7.0,13,0,0,0,1,0,1
1,1.49,7.0,0.5,0.0,8.3,6.0,5,0,0,0,1,0,1
2,1.0,6.5,0.0,0.0,7.3,6.0,18,0,0,0,1,0,1
2,1.6,7.5,0.5,1.75,10.55,7.0,3,0,0,0,1,0,1
1,2.02,9.5,0.0,2.58,12.88,10.0,24,0,0,0,1,0,1
5,1.23,12.0,0.0,0.0,12.8,20.0,30,0,0,0,1,0,0
1,2.3,13.5,0.0,2.86,17.16,18.0,30,0,0,0,1,0,1
2,0.94,7.5,0.0,1.66,9.96,10.0,26,0,0,0,1,0,1
1,0.89,5.0,1.0,0.0,6.8,4.000000000000001,27,0,0,0,1,0,1
1,0.8,8.0,0.0,1.25,10.05,11.0,16,0,0,0,1,0,1
1,2.2,9.0,0.0,1.96,11.76,11.0,13,0,0,0,1,0,1
1,3.5,15.0,0.0,0.0,15.8,18.0,24,0,0,0,1,0,1
2,7.8,28.5,0.5,0.0,29.8,32.00000000000001,1,1,0,0,1,0,1
1,17.1,52.0,0.0,0.0,58.13,30.0,4,0,0,0,1,0,1
3,2.5,11.0,1.0,0.0,12.8,12.0,5,0,0,0,1,0,2
1,7.87,24.0,0.5,4.9,30.2,16.000000000000004,10,0,0,0,1,0,1
1,0.9,5.5,0.0,1.0,7.3,5.0,24,0,0,0,1,0,1
2,1.3,7.0,0.5,0.0,8.3,7.0,23,0,0,0,1,0,1
1,1.7,8.5,0.0,1.8,11.1,10.0,4,0,0,0,1,0,1
1,0.56,4.0,0.0,0.0,4.8,3.0,12,0,0,0,1,0,1
1,0.65,4.5,0.0,1.35,6.65,3.0,29,0,0,0,1,0,1
1,6.5,20.5,0.5,0.0,21.8,17.000000000000004,19,1,0,0,1,0,1
5,2.46,10.0,0.5,2.1,13.4,10.0,12,0,0,0,1,0,0
2,8.65,26.5,0.5,6.47,39.6,26.0,15,0,0,0,1,0,1
1,1.23,8.0,1.0,0.0,9.8,10.0,12,0,0,0,1,0,1
1,3.14,11.5,0.5,2.0,14.8,11.0,6,0,0,0,1,0,1
1,0.3,3.5,0.0,0.0,4.3,2.0000000000000004,8,0,0,0,1,0,1
1,1.1,5.5,0.0,0.0,6.3,4.000000000000001,7,0,0,0,1,0,1
1,1.9,11.0,0.5,2.45,14.75,14.0,15,0,0,0,1,0,1
1,2.3,10.0,0.5,0.0,11.3,10.0,13,0,0,0,1,0,1
