passenger_count,trip_distance,pickup_location,fare_amount,extra,tip_amount,total_amount,duration,pickupday,demand
1,1.7,Midtown,7.0,0.5,1.65,9.95,6.0,11,low
1,2.78,Midtown,11.5,0.5,1.0,13.8,11.0,12,low
3,1.87,Midtown,8.0,1.0,1.0,10.8,6.0,2,medium
1,1.24,Midtown,5.5,0.5,1.8,8.6,3.0,19,low
5,1.2,Midtown,6.0,0.0,1.5,8.3,5.0,5,high
1,1.4,Midtown,7.0,0.0,0.0,7.8,7.0,19,low
2,2.7,Midtown,11.0,0.5,2.4,14.7,12.0,3,low
5,0.97,Midtown,6.5,0.0,0.0,7.3,8.000000000000002,7,high
1,3.3,Midtown,12.5,0.0,0.0,13.3,13.0,22,low
2,1.18,Midtown,6.5,0.5,0.0,7.8,7.0,3,low
1,0.5,Midtown,3.5,0.5,1.44,6.24,2.0000000000000004,13,low
1,0.7,Midtown,5.5,0.5,0.0,6.8,5.0,1,low
2,1.2,Midtown,9.0,0.5,2.05,12.35,12.0,31,low
1,1.7,Midtown,10.0,1.0,2.35,14.15,14.0,14,low
1,1.9,Midtown,7.5,0.5,1.75,10.55,6.0,15,low
1,0.3,Midtown,4.5,0.5,0.0,5.8,4.000000000000001,1,low
1,4.45,Midtown,16.0,0.5,0.0,17.3,17.000000000000004,21,low
1,1.1,Midtown,6.5,0.5,1.55,9.35,7.0,4,low
2,1.3,Midtown,8.0,0.0,0.0,8.8,10.0,22,low
5,1.11,Midtown,8.0,0.0,1.6,10.4,9.0,8,high
1,1.2,Midtown,9.0,1.0,1.5,12.3,12.0,14,low
5,0.74,Midtown,4.5,0.0,0.9,6.2,3.0,11,high
1,0.7,Midtown,5.5,0.0,0.0,6.3,6.0,18,low
1,1.1,Midtown,5.5,1.0,1.8,9.1,5.0,14,low
1,0.84,Midtown,6.0,0.0,1.2,8.0,6.0,12,low
3,2.37,Midtown,17.0,0.0,3.4,21.2,28.0,8,medium
1,2.1,Midtown,8.5,0.5,0.0,9.8,8.000000000000002,15,low
1,0.4,Midtown,4.0,0.5,0.0,5.3,3.0,15,low
1,2.0,Midtown,10.5,0.0,2.26,13.56,13.0,15,low
1,1.23,Midtown,7.5,1.0,2.12,11.42,10.0,20,low
1,1.3,Midtown,12.0,0.0,0.0,12.8,18.0,15,low
1,0.7,Midtown,4.5,0.0,1.06,6.36,3.0,18,low
3,0.74,Midtown,5.0,0.0,0.0,5.8,4.000000000000001,16,medium
1,10.49,Midtown,32.0,0.0,9.33,47.46,25.0,14,low
2,0.21,Midtown,5.0,0.0,0.0,5.8,5.0,17,low
1,1.3,Midtown,8.0,0.0,0.0,8.8,10.0,4,low
1,0.9,Midtown,7.5,0.5,0.0,8.8,10.0,30,low
1,1.44,Midtown,9.0,0.0,1.8,11.6,12.0,12,low
1,3.8,Midtown,15.0,0.5,1.75,18.05,17.000000000000004,4,low
1,1.5,Midtown,7.0,0.5,1.65,9.95,6.0,28,low
1,1.5,Midtown,8.0,1.0,1.0,10.8,9.0,6,low
1,1.02,Midtown,6.5,0.5,1.4,9.2,7.0,8,low
1,3.1,Midtown,13.5,0.0,3.0,17.3,17.000000000000004,21,low
1,1.6,Midtown,9.0,0.0,0.1,9.9,11.0,29,low
4,1.09,Midtown,5.5,0.5,1.2,8.0,4.000000000000001,7,medium
1,3.4,Midtown,14.0,0.5,3.05,18.35,15.0,6,low
1,1.16,Midtown,7.0,0.0,0.0,7.8,8.000000000000002,8,low
6,0.82,Midtown,5.0,0.5,1.0,7.3,5.0,7,high
1,2.52,Midtown,10.0,0.0,2.0,12.8,10.0,25,low
1,4.1,Midtown,16.0,0.5,0.0,22.63,18.0,6,low
1,1.56,Midtown,8.0,1.0,1.0,10.8,8.000000000000002,5,low
6,1.35,Midtown,8.0,0.0,1.0,9.8,10.0,22,high
2,1.88,Midtown,8.5,0.0,2.0,11.3,10.0,26,low
1,1.0,Midtown,7.5,0.0,0.0,8.3,9.0,8,low
1,0.6,Midtown,5.0,0.0,0.0,5.8,5.0,3,low
1,4.46,Midtown,18.0,0.5,3.7,23.0,24.0,18,low
1,0.7,Midtown,5.0,0.0,1.7,7.5,4.000000000000001,8,low
1,2.3,Midtown,15.0,0.0,0.0,15.8,22.0,7,low
1,0.7,Midtown,5.0,0.0,1.0,6.8,4.000000000000001,8,low
1,2.32,Midtown,11.0,1.0,0.0,12.8,13.0,9,low
1,1.85,Midtown,8.5,0.0,0.0,9.3,9.0,24,low
4,2.5,Midtown,14.5,0.0,3.05,18.35,20.0,7,medium
1,1.8,Midtown,16.0,0.0,1.0,17.8,27.0,29,low
1,1.8,Midtown,9.5,0.5,0.0,10.8,12.0,12,low
2,5.36,Midtown,19.5,0.0,0.0,20.3,21.0,3,low
1,0.52,Midtown,4.0,0.0,0.8,5.6,3.0,10,low
2,0.89,Midtown,5.0,0.5,0.0,6.3,4.000000000000001,11,low
1,0.99,Midtown,4.5,0.5,1.2,7.0,2.0000000000000004,9,low
6,0.96,Midtown,7.5,0.0,1.66,9.96,10.0,21,high
1,1.31,Midtown,7.5,1.0,2.32,11.62,7.0,21,low
1,0.55,Midtown,4.5,0.5,0.0,5.8,3.0,17,low
1,7.31,Midtown,25.0,0.5,5.1,31.4,24.0,16,low
1,8.3,Midtown,26.0,0.5,6.82,34.12,20.0,21,low
1,4.0,Midtown,15.5,0.5,5.0,21.8,21.0,12,low
1,0.7,Midtown,5.5,1.0,1.0,8.3,6.0,21,low
3,1.09,Midtown,6.0,0.5,1.0,8.3,5.0,23,medium
1,1.9,Midtown,11.0,0.0,0.0,11.8,14.0,13,low
1,0.7,Midtown,4.5,0.0,0.0,5.3,2.0000000000000004,5,low
1,2.4,Midtown,13.0,1.0,5.0,19.8,17.000000000000004,26,low
1,0.67,Midtown,4.5,0.0,1.12,6.42,4.000000000000001,3,low
1,2.9,Midtown,10.0,0.5,2.26,13.56,9.0,22,low
1,0.92,Midtown,5.5,0.0,1.1,7.4,5.0,7,low
1,0.6,Midtown,4.5,1.0,0.63,6.93,4.000000000000001,28,low
1,8.71,Midtown,25.0,1.0,0.0,26.8,20.0,7,low
1,0.46,Midtown,4.0,0.0,1.25,6.05,5.0,22,low
1,2.54,Midtown,12.0,0.0,3.84,16.64,15.0,25,low
2,0.8,Midtown,4.5,0.0,0.0,5.3,3.0,5,low
6,1.33,Midtown,9.5,0.0,0.0,10.3,13.0,21,high
1,1.9,Midtown,10.5,0.0,2.25,13.55,13.0,11,low
5,2.58,Midtown,12.0,0.5,0.0,13.3,15.0,13,high
1,2.53,Midtown,12.5,0.0,2.66,15.96,17.000000000000004,22,low
1,4.57,Midtown,14.5,1.0,0.0,16.3,13.0,27,low
1,1.37,Midtown,7.5,1.0,0.0,9.3,9.0,9,low
1,0.7,Midtown,7.0,0.0,0.0,7.8,9.0,13,low
1,2.6,Midtown,9.5,0.5,2.7,13.5,7.0,9,low
2,0.89,Midtown,6.0,0.5,0.0,7.3,5.0,1,low
1,1.4,Midtown,7.5,0.5,1.76,10.56,9.0,21,low
1,0.7,Midtown,4.5,0.5,0.0,5.8,3.0,9,low
1,1.1,Midtown,7.5,1.0,1.0,10.3,8.000000000000002,30,low
1,2.5,Midtown,10.5,0.0,2.25,13.55,10.0,11,low
2,5.74,Midtown,21.0,0.0,0.0,21.8,22.0,31,low
1,1.9,Midtown,8.5,0.0,0.0,9.3,9.0,16,low
2,2.5,Midtown,16.0,0.0,0.0,16.8,25.0,20,low
1,0.8,Midtown,8.7,0.0,1.9,11.4,13.0,1,low
1,1.1,Midtown,6.0,0.0,0.0,6.8,5.0,11,low
1,3.1,Midtown,13.0,0.0,0.0,13.8,15.0,5,low
1,1.6,Midtown,8.0,0.0,0.0,8.8,9.0,24,low
6,1.16,Midtown,8.0,0.0,0.0,8.8,10.0,23,high
1,3.6,Midtown,15.0,0.0,0.0,15.8,18.0,17,low
1,1.22,Midtown,5.5,1.0,0.0,7.3,4.000000000000001,30,low
1,3.9,Midtown,17.5,0.0,3.66,21.96,24.0,30,low
6,0.99,Midtown,5.5,0.5,0.0,6.8,5.0,19,high
2,6.0,Midtown,19.5,0.5,6.2,27.0,15.0,11,low
1,0.86,Midtown,6.0,0.0,1.2,8.0,7.0,18,low
1,3.09,Midtown,12.5,0.0,1.88,15.18,15.0,18,low
1,2.06,Midtown,9.0,0.0,5.4,15.2,9.0,11,low
1,0.65,Midtown,4.5,1.0,1.58,7.88,4.000000000000001,27,low
2,11.79,Midtown,34.5,0.5,8.07,49.2,23.0,8,low
2,4.19,Midtown,17.5,0.5,0.0,18.8,25.0,30,low
2,9.8,Midtown,33.5,0.0,5.58,45.21,34.00000000000001,23,low
1,0.3,Midtown,3.0,0.0,0.0,3.8,1.0000000000000002,12,low
1,0.9,Midtown,7.0,0.0,0.0,7.8,8.000000000000002,13,low
1,2.1,Midtown,14.5,0.0,1.0,16.3,23.0,16,low
1,1.39,Midtown,11.5,0.0,2.3,14.6,17.000000000000004,13,low
1,0.5,Midtown,5.0,0.0,0.0,5.8,5.0,1,low
1,2.7,Midtown,11.5,1.0,3.3,16.6,13.0,5,low
1,2.59,Midtown,13.0,0.5,4.05,18.35,19.0,17,low
2,1.9,Midtown,9.0,0.0,0.0,9.8,9.0,2,low
1,0.5,Midtown,4.5,0.0,1.32,6.62,3.0,14,low
1,2.5,Midtown,13.0,0.5,0.0,14.3,18.0,31,low
1,3.4,Midtown,12.0,0.5,2.65,15.95,9.0,28,low
1,2.3,Midtown,10.5,0.5,3.5,15.3,11.0,28,low
1,2.5,Midtown,12.0,1.0,0.0,13.8,16.000000000000004,14,low
2,6.7,Midtown,20.5,0.5,0.0,21.8,14.0,31,low
5,2.35,Midtown,10.0,0.5,2.1,13.4,11.0,6,high
1,0.7,Midtown,6.0,1.0,1.95,9.75,7.0,14,low
1,1.8,Midtown,9.0,0.0,2.25,12.05,10.0,1,low
1,1.2,Midtown,6.0,0.5,1.46,8.76,5.0,5,low
1,8.7,Midtown,26.0,0.0,7.8,34.6,24.0,19,low
1,5.2,Midtown,17.0,0.5,0.0,18.3,10.0,25,low
1,1.09,Midtown,7.0,1.0,1.76,10.56,8.000000000000002,30,low
2,2.17,Midtown,8.5,0.5,0.0,9.8,8.000000000000002,1,low
1,1.59,Midtown,7.0,0.5,1.5,9.8,6.0,16,low
1,0.6,Midtown,4.0,0.5,0.0,5.3,1.0000000000000002,25,low
1,0.7,Midtown,5.0,0.0,1.16,6.96,4.000000000000001,15,low
2,1.92,Midtown,9.0,0.0,1.8,11.6,10.0,5,low
1,0.75,Midtown,7.5,0.0,2.25,10.55,10.0,8,low
1,1.5,Midtown,7.5,0.5,1.0,9.8,7.0,6,low
2,1.3,Midtown,6.5,0.5,1.55,9.35,5.0,26,low
1,1.9,Midtown,3.0,0.0,0.0,3.8,2.0000000000000004,10,low
0,1.6,Midtown,7.5,0.0,0.0,8.3,6.0,25,low
4,2.18,Midtown,9.5,0.0,2.0,12.3,11.0,25,medium
1,2.1,Midtown,11.5,0.5,0.0,12.8,16.000000000000004,17,low
1,10.8,Midtown,32.0,0.0,7.6,45.73,24.0,15,low
3,1.5,Midtown,8.0,0.5,2.32,11.62,10.0,7,medium
1,6.3,Midtown,20.5,0.5,0.0,21.8,19.0,21,low
2,0.5,Midtown,4.5,0.5,1.15,6.95,4.000000000000001,7,low
1,0.38,Midtown,3.5,0.0,0.7,5.0,3.0,15,low
1,5.0,Midtown,17.0,0.5,0.0,18.3,17.000000000000004,7,low
2,1.44,Midtown,9.0,0.5,2.58,12.88,11.0,20,low
1,1.01,Midtown,5.5,0.5,0.0,6.8,5.0,20,low
0,0.8,Midtown,5.5,0.5,1.35,8.15,6.0,29,low
2,1.2,Midtown,6.5,0.0,0.0,7.3,7.0,6,low
1,2.1,Midtown,11.0,1.0,1.2,14.0,14.0,6,low
2,9.74,Midtown,33.0,0.5,5.0,44.63,31.000000000000004,28,low
1,1.9,Midtown,8.5,0.5,0.0,9.8,8.000000000000002,3,low
1,2.49,Midtown,12.5,1.0,2.7,17.0,17.000000000000004,7,low
1,0.6,Midtown,5.0,0.5,1.25,7.55,5.0,23,low
3,2.12,Midtown,14.0,1.0,2.0,17.8,21.0,13,medium
1,0.6,Midtown,6.0,0.0,1.35,8.15,7.0,14,low
1,1.37,Midtown,7.0,0.0,0.0,7.8,7.0,17,low
1,1.94,Midtown,10.5,0.5,2.36,14.16,13.0,24,low
1,1.03,Midtown,8.0,1.0,1.8,11.6,11.0,12,low
6,0.39,Midtown,6.0,1.0,1.4,9.2,7.0,2,high
1,2.24,Midtown,10.0,0.0,1.5,12.3,12.0,21,low
2,1.0,Midtown,5.5,0.0,0.0,6.3,4.000000000000001,1,low
2,2.54,Midtown,10.0,0.0,0.0,10.8,10.0,19,low
6,1.68,Midtown,10.0,0.0,3.0,13.8,13.0,22,high
1,2.8,Midtown,10.0,0.5,2.25,13.55,9.0,6,low
1,0.51,Midtown,5.0,0.5,0.0,6.3,4.000000000000001,10,low
1,1.02,Midtown,7.5,0.0,2.0,10.3,9.0,13,low
1,0.54,Midtown,4.5,1.0,1.1,7.4,3.0,2,low
1,1.24,Midtown,7.0,0.0,1.75,9.55,7.0,10,low
1,1.9,Midtown,11.5,0.0,0.0,12.3,16.000000000000004,13,low
5,3.1,Midtown,12.5,0.0,3.3,16.6,15.0,4,high
1,0.9,Midtown,7.0,0.5,1.66,9.96,7.0,7,low
1,4.3,Midtown,16.0,0.5,3.45,20.75,16.000000000000004,7,low
1,1.3,Midtown,10.0,0.0,2.16,12.96,14.0,8,low
1,1.26,Midtown,6.5,0.5,1.0,8.8,6.0,18,low
1,1.2,Midtown,6.0,1.0,1.56,9.36,6.0,8,low
2,3.24,Midtown,13.5,0.5,4.2,19.0,16.000000000000004,17,low
1,0.8,Midtown,7.0,0.0,1.0,8.8,8.000000000000002,8,low
1,1.9,Midtown,8.5,0.0,0.0,9.3,9.0,1,low
2,0.77,Midtown,5.5,0.0,0.0,6.3,6.0,24,low
5,1.92,Midtown,17.0,0.0,3.4,21.2,29.0,6,high
1,1.0,Midtown,7.0,1.0,1.75,10.55,8.000000000000002,20,low
1,1.02,Midtown,6.5,0.0,0.0,7.3,6.0,28,low
1,2.9,Midtown,18.0,1.0,5.9,25.7,27.0,7,low
1,0.6,Midtown,4.5,0.5,0.0,5.8,3.0,4,low
1,0.75,Midtown,4.5,0.0,0.0,5.3,4.000000000000001,2,low
1,1.6,Midtown,9.5,1.0,0.0,11.3,11.0,7,low
1,1.3,Midtown,8.5,1.0,2.06,12.36,11.0,7,low
1,0.7,Midtown,4.5,0.5,0.0,5.8,3.0,8,low
6,0.88,Midtown,9.5,0.0,0.0,10.3,14.0,10,high
5,0.39,Midtown,3.5,1.0,0.0,5.3,3.0,28,high
2,1.91,Midtown,12.0,1.0,3.25,17.05,17.000000000000004,12,low
1,0.8,Midtown,6.5,0.0,1.46,8.76,8.000000000000002,21,low
1,2.69,Midtown,14.5,1.0,2.0,18.3,21.0,29,low
1,0.7,Midtown,4.5,0.5,0.5,6.3,3.0,21,low
1,2.31,Midtown,9.5,1.0,2.1,13.4,10.0,5,low
1,1.1,Midtown,8.5,0.0,1.86,11.16,12.0,22,low
1,0.0,Midtown,3.0,0.0,0.0,3.8,2.0000000000000004,29,low
1,0.83,Midtown,14.0,1.0,0.0,15.8,23.0,21,low
6,1.09,Midtown,6.5,0.0,0.0,7.3,8.000000000000002,14,high
1,1.7,Midtown,13.0,0.0,2.0,15.8,20.0,29,low
1,0.7,Midtown,7.5,0.0,1.0,9.3,10.0,21,low
1,0.4,Midtown,4.5,0.0,0.0,5.3,4.000000000000001,26,low
3,1.06,Midtown,6.0,0.5,1.7,9.0,5.0,6,medium
1,0.8,Midtown,5.5,0.0,1.0,7.3,5.0,5,low
1,2.6,Midtown,13.0,0.0,0.0,13.8,17.000000000000004,11,low
1,1.1,Midtown,7.0,1.0,0.0,8.8,7.0,21,low
2,1.04,Midtown,6.5,0.5,0.0,7.8,7.0,28,low
1,11.14,Midtown,32.0,0.0,0.0,38.13,24.0,21,low
2,2.17,Midtown,11.0,0.0,2.2,14.0,13.0,22,low
2,1.79,Midtown,8.5,0.5,1.5,11.3,8.000000000000002,13,low
1,1.5,Midtown,11.5,0.0,0.0,12.3,17.000000000000004,5,low
1,1.2,Midtown,7.0,0.0,1.2,9.0,7.0,11,low
1,6.8,Midtown,23.0,0.5,4.86,29.16,22.0,21,low
1,1.6,Midtown,8.5,0.5,1.96,11.76,11.0,21,low
2,2.4,Midtown,10.5,0.5,2.35,14.15,11.0,21,low
2,1.45,Midtown,7.5,0.5,1.76,10.56,8.000000000000002,25,low
2,2.3,Midtown,11.0,0.5,0.0,12.3,14.0,21,low
1,0.74,Midtown,5.0,0.5,0.0,6.3,5.0,7,low
1,0.8,Midtown,7.5,0.0,1.0,9.3,10.0,9,low
1,0.7,Midtown,5.5,0.0,1.0,7.3,6.0,9,low
1,1.2,Midtown,6.5,1.0,2.0,10.3,7.0,5,low
1,1.7,Midtown,6.5,0.0,0.0,7.3,3.0,24,low
1,0.5,Midtown,7.0,0.0,1.56,9.36,9.0,30,low
1,0.68,Midtown,5.5,0.0,1.0,7.3,6.0,12,low
5,0.79,Midtown,6.5,0.0,1.3,8.6,7.0,17,high
1,5.9,Midtown,23.0,0.0,0.0,23.8,29.0,19,low
1,0.49,Midtown,4.0,0.0,1.0,5.8,3.0,5,low
1,3.1,Midtown,14.5,0.5,2.0,17.8,20.0,30,low
1,0.6,Midtown,5.5,0.0,0.0,6.3,6.0,19,low
1,2.1,Midtown,9.5,0.0,0.0,10.3,11.0,18,low
1,0.69,Midtown,6.0,0.0,0.0,6.8,6.0,23,low
1,1.47,Midtown,6.5,0.0,0.0,7.3,5.0,6,low
6,0.18,Midtown,6.5,0.0,1.3,8.6,9.0,22,high
1,1.3,Midtown,9.5,0.0,1.5,11.8,13.0,12,low
3,2.31,Midtown,11.5,0.5,2.4,15.2,14.0,13,medium
5,0.77,Midtown,6.0,0.0,0.0,6.8,7.0,23,high
1,0.6,Midtown,8.0,0.0,0.0,8.8,11.0,24,low
2,0.8,Midtown,5.5,0.0,1.85,8.15,6.0,13,low
1,1.3,Midtown,7.5,0.5,2.2,11.0,8.000000000000002,28,low
3,9.91,Midtown,28.0,0.0,5.76,34.56,19.0,24,medium
1,2.4,Midtown,8.5,0.5,1.96,11.76,7.0,19,low
1,0.64,Midtown,6.0,0.5,0.0,7.3,8.000000000000002,1,low
2,1.9,Midtown,15.2,0.5,3.3,19.8,24.0,1,low
1,1.97,Midtown,12.5,0.0,2.66,15.96,18.0,21,low
2,1.4,Midtown,7.0,0.0,0.0,7.8,7.0,22,low
1,1.01,Midtown,6.5,0.5,1.4,9.2,8.000000000000002,15,low
2,0.7,Midtown,5.0,0.5,0.0,6.3,4.000000000000001,14,low
1,0.92,Midtown,6.0,0.5,1.3,8.6,7.0,31,low
1,1.3,Midtown,8.0,0.0,0.7,9.5,9.0,12,low
5,4.25,Midtown,17.0,0.0,5.1,22.9,19.0,10,high
5,1.08,Midtown,7.5,0.0,1.0,9.3,8.000000000000002,8,high
1,4.73,Midtown,16.0,0.5,0.0,17.3,13.0,2,low
1,1.87,Midtown,14.0,0.0,2.8,17.6,21.0,8,low
1,0.98,Midtown,6.0,0.5,1.0,8.3,6.0,31,low
2,2.4,Midtown,12.0,0.0,3.8,16.6,14.0,31,low
1,1.0,Midtown,5.5,1.0,1.0,8.3,5.0,7,low
1,1.2,Midtown,7.5,0.5,1.75,10.55,9.0,17,low
3,2.86,Midtown,12.5,0.5,2.6,16.4,15.0,2,medium
1,0.8,Midtown,6.5,1.0,1.66,9.96,8.000000000000002,12,low
1,3.6,Midtown,15.0,0.0,0.0,15.8,17.000000000000004,15,low
1,0.8,Midtown,5.5,0.0,0.0,6.3,5.0,15,low
2,3.88,Midtown,17.0,0.5,0.0,18.3,22.0,16,low
5,1.19,Midtown,5.5,0.5,0.0,6.8,3.0,10,high
1,1.8,Midtown,8.0,0.5,0.0,9.3,10.0,7,low
1,1.1,Midtown,8.0,0.0,1.76,10.56,11.0,23,low
1,5.3,Midtown,19.5,0.5,3.0,23.8,19.0,1,low
1,1.2,Midtown,6.5,0.0,1.45,8.75,7.0,19,low
1,0.7,Midtown,5.5,0.0,0.0,6.3,6.0,9,low
1,3.16,Midtown,12.5,0.5,1.5,15.3,14.0,7,low
4,1.54,Midtown,12.0,0.0,1.5,14.3,18.0,29,medium
2,1.04,Midtown,10.0,0.0,2.0,12.8,15.0,16,low
1,0.94,Midtown,5.0,0.5,1.5,7.8,3.0,23,low
1,2.9,Midtown,11.0,0.5,0.0,12.3,12.0,2,low
1,0.45,Midtown,14.5,0.0,0.0,15.3,25.0,29,low
2,0.8,Midtown,7.0,0.0,0.0,7.8,9.0,6,low
1,0.4,Midtown,4.0,0.0,0.0,4.8,3.0,22,low
5,2.01,Midtown,13.5,0.0,2.7,16.7,20.0,13,high
1,2.6,Midtown,11.0,0.5,2.45,14.75,11.0,14,low
1,2.45,Midtown,12.5,1.0,0.0,14.3,16.000000000000004,20,low
2,0.64,Midtown,5.0,0.0,0.0,5.8,4.000000000000001,3,low
1,2.5,Midtown,11.5,0.5,0.0,12.8,14.0,9,low
2,2.5,Midtown,11.0,0.5,3.05,15.35,12.0,23,low
1,1.1,Midtown,6.0,0.0,1.0,7.8,6.0,17,low
1,1.4,Midtown,7.0,0.0,0.0,7.8,7.0,14,low
3,1.33,Midtown,6.0,0.0,0.0,6.8,5.0,14,medium
2,0.7,Midtown,6.5,0.0,1.45,8.75,8.000000000000002,14,low
1,0.7,Midtown,6.5,0.0,0.0,7.3,8.000000000000002,31,low
1,1.7,Midtown,10.0,1.0,2.36,14.16,13.0,22,low
1,1.0,Midtown,5.5,0.5,1.3,8.1,4.000000000000001,16,low
1,0.7,Midtown,4.5,0.5,0.0,5.8,4.000000000000001,3,low
4,2.37,Midtown,9.5,0.5,1.5,12.3,10.0,19,medium
5,0.59,Midtown,5.0,0.0,1.5,7.3,5.0,12,high
2,1.3,Midtown,7.0,0.5,1.5,9.8,7.0,3,low
1,1.4,Midtown,8.5,0.5,1.5,11.3,10.0,24,low
1,0.7,Midtown,5.0,0.5,1.26,7.56,5.0,9,low
1,1.5,Midtown,7.5,0.5,1.76,10.56,8.000000000000002,9,low
6,1.02,Midtown,6.0,0.5,1.0,8.3,5.0,3,high
1,0.66,Midtown,6.0,0.0,0.0,6.8,8.000000000000002,31,low
1,1.21,Midtown,6.0,0.5,2.0,9.3,5.0,3,low
1,6.4,Midtown,19.5,0.5,1.0,21.8,14.0,4,low
1,5.77,Midtown,19.5,0.5,0.0,20.8,20.0,12,low
1,1.96,Midtown,9.5,0.5,1.5,12.3,11.0,6,low
1,19.41,Midtown,69.0,0.0,0.0,87.05,24.0,1,low
1,0.7,Midtown,5.0,0.0,0.0,5.8,5.0,2,low
6,5.38,Midtown,21.5,1.0,4.5,27.8,27.0,12,high
1,1.9,Midtown,7.2,0.0,1.2,9.2,5.0,1,low
1,0.6,Midtown,4.5,0.5,0.0,5.8,3.0,16,low
1,8.2,Midtown,25.5,0.5,0.0,26.8,20.0,16,low
2,2.1,Midtown,9.5,0.0,0.7,11.0,10.0,31,low
1,2.7,Midtown,9.5,0.0,2.05,12.35,8.000000000000002,4,low
1,1.68,Midtown,10.5,0.0,1.5,12.8,14.0,15,low
4,0.41,Midtown,3.5,0.0,0.0,4.3,2.0000000000000004,12,medium
1,2.28,Midtown,10.5,0.0,2.1,13.4,13.0,7,low
1,5.59,Midtown,18.0,0.5,0.0,19.3,16.000000000000004,18,low
1,0.8,Midtown,15.0,0.0,0.0,15.8,25.0,7,low
1,10.67,Midtown,37.0,0.0,8.47,51.6,37.0,21,low
1,1.96,Midtown,9.5,0.5,0.0,10.8,12.0,7,low
1,2.65,Midtown,14.5,0.0,2.9,18.2,21.0,7,low
1,0.42,Midtown,4.0,0.0,0.8,5.6,3.0,6,low
1,1.82,Midtown,8.0,0.5,1.0,10.3,7.0,18,low
5,1.4,Midtown,6.0,0.0,0.0,6.8,4.000000000000001,6,high
1,1.86,Midtown,9.0,1.0,1.5,12.3,10.0,9,low
1,1.39,Midtown,8.0,0.0,0.0,8.8,10.0,18,low
1,1.3,Midtown,13.0,0.0,2.75,16.55,20.0,20,low
1,0.86,Midtown,4.5,1.0,0.0,6.3,3.0,7,low
1,2.08,Midtown,12.0,0.0,2.4,15.2,16.000000000000004,17,low
1,3.0,Midtown,12.0,0.0,0.0,12.8,13.0,23,low
1,5.5,Midtown,24.5,1.0,6.3,37.93,33.00000000000001,30,low
1,0.48,Midtown,4.0,0.0,0.8,5.6,3.0,12,low
1,3.6,Midtown,15.5,1.0,0.0,17.3,18.0,16,low
1,2.17,Midtown,13.0,0.0,1.0,14.8,19.0,8,low
1,1.4,Midtown,7.0,0.0,1.5,9.3,7.0,4,low
6,1.38,Midtown,7.5,0.0,2.08,10.38,9.0,21,high
2,1.39,Midtown,8.5,0.5,1.96,11.76,11.0,23,low
1,0.9,Midtown,6.0,0.0,1.2,8.0,6.0,9,low
1,11.2,Midtown,36.0,0.0,7.0,49.13,32.00000000000001,9,low
2,1.4,Midtown,7.5,0.0,0.0,8.3,8.000000000000002,2,low
5,1.84,Midtown,10.5,0.0,0.0,11.3,13.0,23,high
2,0.9,Midtown,4.5,1.0,0.0,6.3,3.0,2,low
1,3.94,Midtown,15.5,1.0,0.0,17.3,19.0,2,low
1,0.89,Midtown,6.0,0.5,1.46,8.76,7.0,30,low
3,2.17,Midtown,10.5,1.0,2.3,14.6,13.0,2,medium
1,4.1,Midtown,16.0,0.5,0.0,17.3,18.0,26,low
2,0.8,Midtown,4.5,0.5,0.0,5.8,4.000000000000001,31,low
1,0.7,Midtown,8.0,0.0,0.0,8.8,11.0,14,low
1,2.1,Midtown,10.5,1.0,2.46,14.76,12.0,14,low
3,4.5,Midtown,16.5,0.0,0.0,17.3,15.0,18,medium
1,2.41,Midtown,12.5,0.5,0.0,13.8,17.000000000000004,1,low
2,3.7,Midtown,14.0,0.5,2.9,18.2,13.0,14,low
2,1.0,Midtown,5.0,0.5,1.0,7.3,4.000000000000001,14,low
1,2.26,Midtown,9.5,0.0,0.0,10.3,11.0,19,low
3,0.94,Midtown,6.5,0.5,0.0,7.8,1439.0,30,medium
2,1.1,Midtown,7.5,0.0,1.65,9.95,10.0,29,low
1,1.3,Midtown,6.0,0.5,0.0,7.3,4.000000000000001,26,low
3,12.7,Midtown,40.5,0.0,0.0,46.63,38.0,10,medium
1,0.9,Midtown,7.0,0.0,1.4,9.2,8.000000000000002,19,low
1,1.23,Midtown,11.0,0.5,0.0,12.3,15.0,1,low
1,5.56,Midtown,19.0,1.0,3.0,29.13,19.0,8,low
4,2.24,Midtown,11.5,1.0,1.5,14.8,15.0,8,medium
1,0.9,Midtown,6.0,0.0,1.0,7.8,6.0,21,low
1,4.0,Midtown,15.0,0.0,0.0,15.8,19.0,10,low
1,1.3,Midtown,6.5,0.0,0.0,7.3,7.0,10,low
1,1.2,Midtown,11.0,0.0,0.0,11.8,16.000000000000004,5,low
1,0.8,Midtown,4.0,0.5,0.0,5.3,2.0000000000000004,21,low
1,1.7,Midtown,10.0,0.5,2.2,13.5,13.0,7,low
1,2.5,Midtown,11.5,0.0,0.0,12.3,14.0,7,low
1,1.5,Midtown,10.0,0.0,2.16,12.96,14.0,25,low
1,1.39,Midtown,7.5,0.0,1.66,9.96,8.000000000000002,25,low
1,1.0,Midtown,7.0,0.0,0.0,7.8,8.000000000000002,11,low
1,9.57,Midtown,28.0,0.5,4.0,33.3,22.0,28,low
1,1.2,Midtown,7.5,0.0,1.66,9.96,9.0,5,low
1,3.4,Midtown,13.5,1.0,1.0,16.3,16.000000000000004,20,low
